year,period,is_month,region,metric,mwh
2016,Nov,yes,Northern Ireland Wind,TSO Testing,0.0
2016,Nov,yes,Northern Ireland Wind,Curtailments,843.199
2016,Nov,yes,Northern Ireland Wind,High Freq / Min Gen,843.199
2016,Nov,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2016,Nov,yes,Northern Ireland Wind,SNSP Issue,0.0
2016,Nov,yes,Northern Ireland Wind,Other Reductions,897.457
2016,Dec,yes,All Island Wind,Availability,935079.676
2016,Dec,yes,All Island Wind,Generation,901046.231
2016,Dec,yes,All Island Wind,Dispatch Down,30541.598
2016,Dec,yes,All Island Wind,Constraints,6377.866
2016,Dec,yes,All Island Wind,Transmission Constraints,6377.866
2016,Dec,yes,All Island Wind,TSO Testing,0.0
2016,Dec,yes,All Island Wind,Curtailments,24163.732
2016,Dec,yes,All Island Wind,High Freq / Min Gen,19024.004
2016,Dec,yes,All Island Wind,ROCOF / Inertia,0.0
2016,Dec,yes,All Island Wind,SNSP Issue,5139.722
2016,Dec,yes,All Island Wind,Other Reductions,1658.974
2016,Dec,yes,Ireland Wind,Availability,718276.975
2016,Dec,yes,Ireland Wind,Generation,693475.731
2016,Dec,yes,Ireland Wind,Dispatch Down,22198.578
2016,Dec,yes,Ireland Wind,Constraints,3570.593
2016,Dec,yes,Ireland Wind,Transmission Constraints,3570.593
2016,Dec,yes,Ireland Wind,TSO Testing,0.0
2016,Dec,yes,Ireland Wind,Curtailments,18627.987
2016,Dec,yes,Ireland Wind,High Freq / Min Gen,14028.006
2016,Dec,yes,Ireland Wind,ROCOF / Inertia,0.0
2016,Dec,yes,Ireland Wind,SNSP Issue,4599.976
2016,Dec,yes,Ireland Wind,Other Reductions,1033.951
2016,Dec,yes,Northern Ireland Wind,Availability,216802.701
2016,Dec,yes,Northern Ireland Wind,Generation,207570.5
2016,Dec,yes,Northern Ireland Wind,Dispatch Down,8343.02
2016,Dec,yes,Northern Ireland Wind,Constraints,2807.273
2016,Dec,yes,Northern Ireland Wind,Transmission Constraints,2807.273
2016,Dec,yes,Northern Ireland Wind,TSO Testing,0.0
2016,Dec,yes,Northern Ireland Wind,Curtailments,5535.745
2016,Dec,yes,Northern Ireland Wind,High Freq / Min Gen,4995.998
2016,Dec,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2016,Dec,yes,Northern Ireland Wind,SNSP Issue,539.746
2016,Dec,yes,Northern Ireland Wind,Other Reductions,625.023
2016,Qtr4,no,All Island Wind,Availability,2136823.101
2016,Qtr4,no,All Island Wind,Generation,2080044.698
2016,Qtr4,no,All Island Wind,Dispatch Down,49378.388
2016,Qtr4,no,All Island Wind,Constraints,17257.098
2016,Qtr4,no,All Island Wind,Transmission Constraints,17245.116
2016,Qtr4,no,All Island Wind,TSO Testing,11.982
2016,Qtr4,no,All Island Wind,Curtailments,32121.29
2016,Qtr4,no,All Island Wind,High Freq / Min Gen,25921.336
2016,Qtr4,no,All Island Wind,ROCOF / Inertia,11.973
2016,Qtr4,no,All Island Wind,SNSP Issue,6187.98
2016,Qtr4,no,All Island Wind,Other Reductions,3477.81
2016,Qtr4,no,Ireland Wind,Availability,1685601.368
2016,Qtr4,no,Ireland Wind,Generation,1645847.959
2016,Qtr4,no,Ireland Wind,Dispatch Down,35644.209
2016,Qtr4,no,Ireland Wind,Constraints,10445.373
2016,Qtr4,no,Ireland Wind,Transmission Constraints,10433.533
2016,Qtr4,no,Ireland Wind,TSO Testing,11.84
2016,Qtr4,no,Ireland Wind,Curtailments,25198.84
2016,Qtr4,no,Ireland Wind,High Freq / Min Gen,19538.633
2016,Qtr4,no,Ireland Wind,ROCOF / Inertia,11.973
2016,Qtr4,no,Ireland Wind,SNSP Issue,5648.234
2016,Qtr4,no,Ireland Wind,Other Reductions,1572.034
2016,Qtr4,no,Northern Ireland Wind,Availability,451221.733
2016,Qtr4,no,Northern Ireland Wind,Generation,434196.739
2016,Qtr4,no,Northern Ireland Wind,Dispatch Down,13734.179
2016,Qtr4,no,Northern Ireland Wind,Constraints,6811.725
2016,Qtr4,no,Northern Ireland Wind,Transmission Constraints,6811.583
2016,Qtr4,no,Northern Ireland Wind,TSO Testing,0.142
2016,Qtr4,no,Northern Ireland Wind,Curtailments,6922.45
2016,Qtr4,no,Northern Ireland Wind,High Freq / Min Gen,6382.703
2016,Qtr4,no,Northern Ireland Wind,ROCOF / Inertia,0.0
2016,Qtr4,no,Northern Ireland Wind,SNSP Issue,539.746
2016,Qtr4,no,Northern Ireland Wind,Other Reductions,1905.776
2017,Jan,yes,All Island Wind,Availability,854695.626
2017,Jan,yes,All Island Wind,Generation,834136.712
2017,Jan,yes,All Island Wind,Dispatch Down,17305.337
2017,Jan,yes,All Island Wind,Constraints,3545.455
2017,Jan,yes,All Island Wind,Transmission Constraints,3542.957
2017,Jan,yes,All Island Wind,TSO Testing,2.498
2017,Jan,yes,All Island Wind,Curtailments,13759.894
2017,Jan,yes,All Island Wind,High Freq / Min Gen,8416.357
2017,Jan,yes,All Island Wind,ROCOF / Inertia,790.004
2017,Jan,yes,All Island Wind,SNSP Issue,4553.53
2017,Jan,yes,All Island Wind,Other Reductions,2208.896
2017,Jan,yes,Ireland Wind,Availability,671680.339
2017,Jan,yes,Ireland Wind,Generation,655946.89
2017,Jan,yes,Ireland Wind,Dispatch Down,13002.216
2017,Jan,yes,Ireland Wind,Constraints,3542.957
2017,Jan,yes,Ireland Wind,Transmission Constraints,3542.957
2017,Jan,yes,Ireland Wind,TSO Testing,0.0
2017,Jan,yes,Ireland Wind,Curtailments,9459.27
2017,Jan,yes,Ireland Wind,High Freq / Min Gen,6261.123
2017,Jan,yes,Ireland Wind,ROCOF / Inertia,790.004
2017,Jan,yes,Ireland Wind,SNSP Issue,2408.142
2017,Jan,yes,Ireland Wind,Other Reductions,1816.298
2017,Jan,yes,Northern Ireland Wind,Availability,183015.287
2017,Jan,yes,Northern Ireland Wind,Generation,178189.822
2017,Jan,yes,Northern Ireland Wind,Dispatch Down,4303.121
2017,Jan,yes,Northern Ireland Wind,Constraints,2.498
2017,Jan,yes,Northern Ireland Wind,Transmission Constraints,0.0
2017,Jan,yes,Northern Ireland Wind,TSO Testing,2.498
2017,Jan,yes,Northern Ireland Wind,Curtailments,4300.624
2017,Jan,yes,Northern Ireland Wind,High Freq / Min Gen,2155.234
2017,Jan,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2017,Jan,yes,Northern Ireland Wind,SNSP Issue,2145.388
2017,Jan,yes,Northern Ireland Wind,Other Reductions,392.598
2017,Feb,yes,All Island Wind,Availability,1044737.848
2017,Feb,yes,All Island Wind,Generation,1022846.648
2017,Feb,yes,All Island Wind,Dispatch Down,18154.293
2017,Feb,yes,All Island Wind,Constraints,2794.139
2017,Feb,yes,All Island Wind,Transmission Constraints,2788.983
2017,Feb,yes,All Island Wind,TSO Testing,5.156
2017,Feb,yes,All Island Wind,Curtailments,15360.155
2017,Feb,yes,All Island Wind,High Freq / Min Gen,10103.437
2017,Feb,yes,All Island Wind,ROCOF / Inertia,5.469
2017,Feb,yes,All Island Wind,SNSP Issue,5251.249
2017,Feb,yes,All Island Wind,Other Reductions,2632.647
2017,Feb,yes,Ireland Wind,Availability,835716.735
2017,Feb,yes,Ireland Wind,Generation,818842.821
2017,Feb,yes,Ireland Wind,Dispatch Down,13969.776
2017,Feb,yes,Ireland Wind,Constraints,2565.657
2017,Feb,yes,Ireland Wind,Transmission Constraints,2565.657
2017,Feb,yes,Ireland Wind,TSO Testing,0.0
2017,Feb,yes,Ireland Wind,Curtailments,11404.117
2017,Feb,yes,Ireland Wind,High Freq / Min Gen,8496.355
2017,Feb,yes,Ireland Wind,ROCOF / Inertia,5.469
2017,Feb,yes,Ireland Wind,SNSP Issue,2902.293
2017,Feb,yes,Ireland Wind,Other Reductions,1936.337
2017,Feb,yes,Northern Ireland Wind,Availability,209021.113
2017,Feb,yes,Northern Ireland Wind,Generation,204003.827
2017,Feb,yes,Northern Ireland Wind,Dispatch Down,4184.517
2017,Feb,yes,Northern Ireland Wind,Constraints,228.482
2017,Feb,yes,Northern Ireland Wind,Transmission Constraints,223.326
2017,Feb,yes,Northern Ireland Wind,TSO Testing,5.156
2017,Feb,yes,Northern Ireland Wind,Curtailments,3956.038
2017,Feb,yes,Northern Ireland Wind,High Freq / Min Gen,1607.082
2017,Feb,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2017,Feb,yes,Northern Ireland Wind,SNSP Issue,2348.956
2017,Feb,yes,Northern Ireland Wind,Other Reductions,696.31
2017,Mar,yes,All Island Wind,Availability,945284.775
2017,Mar,yes,All Island Wind,Generation,909641.74
2017,Mar,yes,All Island Wind,Dispatch Down,31564.231
2017,Mar,yes,All Island Wind,Constraints,3179.909
2017,Mar,yes,All Island Wind,Transmission Constraints,3175.436
2017,Mar,yes,All Island Wind,TSO Testing,4.473
2017,Mar,yes,All Island Wind,Curtailments,28384.328
2017,Mar,yes,All Island Wind,High Freq / Min Gen,21894.64
2017,Mar,yes,All Island Wind,ROCOF / Inertia,439.908
2017,Mar,yes,All Island Wind,SNSP Issue,6049.784
2017,Mar,yes,All Island Wind,Other Reductions,2816.451
2017,Mar,yes,Ireland Wind,Availability,773581.001
2017,Mar,yes,Ireland Wind,Generation,744557.566
2017,Mar,yes,Ireland Wind,Dispatch Down,26451.329
2017,Mar,yes,Ireland Wind,Constraints,2362.631
2017,Mar,yes,Ireland Wind,Transmission Constraints,2362.05
2017,Mar,yes,Ireland Wind,TSO Testing,0.581
2017,Mar,yes,Ireland Wind,Curtailments,24088.702
2017,Mar,yes,Ireland Wind,High Freq / Min Gen,18377.805
2017,Mar,yes,Ireland Wind,ROCOF / Inertia,439.908
2017,Mar,yes,Ireland Wind,SNSP Issue,5270.995
2017,Mar,yes,Ireland Wind,Other Reductions,1542.179
2017,Mar,yes,Northern Ireland Wind,Availability,171703.774
2017,Mar,yes,Northern Ireland Wind,Generation,165084.174
2017,Mar,yes,Northern Ireland Wind,Dispatch Down,5112.902
2017,Mar,yes,Northern Ireland Wind,Constraints,817.278
2017,Mar,yes,Northern Ireland Wind,Transmission Constraints,813.386
2017,Mar,yes,Northern Ireland Wind,TSO Testing,3.892
2017,Mar,yes,Northern Ireland Wind,Curtailments,4295.626
2017,Mar,yes,Northern Ireland Wind,High Freq / Min Gen,3516.835
2017,Mar,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2017,Mar,yes,Northern Ireland Wind,SNSP Issue,778.789
2017,Mar,yes,Northern Ireland Wind,Other Reductions,1274.272
2017,Qtr1,no,All Island Wind,Availability,2844718.249
2017,Qtr1,no,All Island Wind,Generation,2766625.1
2017,Qtr1,no,All Island Wind,Dispatch Down,67023.861
2017,Qtr1,no,All Island Wind,Constraints,9519.503
2017,Qtr1,no,All Island Wind,Transmission Constraints,9507.376
2017,Qtr1,no,All Island Wind,TSO Testing,12.127
2017,Qtr1,no,All Island Wind,Curtailments,57504.377
2017,Qtr1,no,All Island Wind,High Freq / Min Gen,40414.434
2017,Qtr1,no,All Island Wind,ROCOF / Inertia,1235.381
2017,Qtr1,no,All Island Wind,SNSP Issue,15854.563
2017,Qtr1,no,All Island Wind,Other Reductions,7657.994
2017,Qtr1,no,Ireland Wind,Availability,2280978.075
2017,Qtr1,no,Ireland Wind,Generation,2219347.277
2017,Qtr1,no,Ireland Wind,Dispatch Down,53423.321
2017,Qtr1,no,Ireland Wind,Constraints,8471.245
2017,Qtr1,no,Ireland Wind,Transmission Constraints,8470.664
2017,Qtr1,no,Ireland Wind,TSO Testing,0.581
2017,Qtr1,no,Ireland Wind,Curtailments,44952.089
2017,Qtr1,no,Ireland Wind,High Freq / Min Gen,33135.283
2017,Qtr1,no,Ireland Wind,ROCOF / Inertia,1235.381
2017,Qtr1,no,Ireland Wind,SNSP Issue,10581.43
2017,Qtr1,no,Ireland Wind,Other Reductions,5294.814
2017,Qtr1,no,Northern Ireland Wind,Availability,563740.174
2017,Qtr1,no,Northern Ireland Wind,Generation,547277.823
2017,Qtr1,no,Northern Ireland Wind,Dispatch Down,13600.54
2017,Qtr1,no,Northern Ireland Wind,Constraints,1048.258
2017,Qtr1,no,Northern Ireland Wind,Transmission Constraints,1036.712
2017,Qtr1,no,Northern Ireland Wind,TSO Testing,11.546
2017,Qtr1,no,Northern Ireland Wind,Curtailments,12552.288
2017,Qtr1,no,Northern Ireland Wind,High Freq / Min Gen,7279.151
2017,Qtr1,no,Northern Ireland Wind,ROCOF / Inertia,0.0
2017,Qtr1,no,Northern Ireland Wind,SNSP Issue,5273.133
2017,Qtr1,no,Northern Ireland Wind,Other Reductions,2363.18
2017,Apr,yes,All Island Wind,Availability,598398.904
2017,Apr,yes,All Island Wind,Generation,575030.099
2017,Apr,yes,All Island Wind,Dispatch Down,21793.082
2017,Apr,yes,All Island Wind,Constraints,2884.079
2017,Apr,yes,All Island Wind,Transmission Constraints,2874.002
2017,Apr,yes,All Island Wind,TSO Testing,10.077
2017,Apr,yes,All Island Wind,Curtailments,18909.004
2017,Apr,yes,All Island Wind,High Freq / Min Gen,17579.775
2017,Apr,yes,All Island Wind,ROCOF / Inertia,370.971
2017,Apr,yes,All Island Wind,SNSP Issue,958.259
2017,Apr,yes,All Island Wind,Other Reductions,516.849
2017,Apr,yes,Ireland Wind,Availability,449787.169
2017,Apr,yes,Ireland Wind,Generation,433224.615
2017,Apr,yes,Ireland Wind,Dispatch Down,15523.332
2017,Apr,yes,Ireland Wind,Constraints,1137.726
2017,Apr,yes,Ireland Wind,Transmission Constraints,1133.677
2017,Apr,yes,Ireland Wind,TSO Testing,4.049
2017,Apr,yes,Ireland Wind,Curtailments,14385.606
2017,Apr,yes,Ireland Wind,High Freq / Min Gen,13427.348
2017,Apr,yes,Ireland Wind,ROCOF / Inertia,0.0
2017,Apr,yes,Ireland Wind,SNSP Issue,958.259
2017,Apr,yes,Ireland Wind,Other Reductions,211.808
2017,Apr,yes,Northern Ireland Wind,Availability,148611.735
2017,Apr,yes,Northern Ireland Wind,Generation,141805.484
2017,Apr,yes,Northern Ireland Wind,Dispatch Down,6269.75
2017,Apr,yes,Northern Ireland Wind,Constraints,1746.353
2017,Apr,yes,Northern Ireland Wind,Transmission Constraints,1740.325
2017,Apr,yes,Northern Ireland Wind,TSO Testing,6.028
2017,Apr,yes,Northern Ireland Wind,Curtailments,4523.398
2017,Apr,yes,Northern Ireland Wind,High Freq / Min Gen,4152.427
2017,Apr,yes,Northern Ireland Wind,ROCOF / Inertia,370.971
2017,Apr,yes,Northern Ireland Wind,SNSP Issue,0.0
2017,Apr,yes,Northern Ireland Wind,Other Reductions,305.041
2017,May,yes,All Island Wind,Availability,594891.527
2017,May,yes,All Island Wind,Generation,572065.718
2017,May,yes,All Island Wind,Dispatch Down,21117.135
2017,May,yes,All Island Wind,Constraints,3229.151
2017,May,yes,All Island Wind,Transmission Constraints,3215.188
2017,May,yes,All Island Wind,TSO Testing,13.963
2017,May,yes,All Island Wind,Curtailments,17887.984
2017,May,yes,All Island Wind,High Freq / Min Gen,15680.624
2017,May,yes,All Island Wind,ROCOF / Inertia,2.148
2017,May,yes,All Island Wind,SNSP Issue,2205.209
2017,May,yes,All Island Wind,Other Reductions,704.893
2017,May,yes,Ireland Wind,Availability,462278.3
2017,May,yes,Ireland Wind,Generation,444683.982
2017,May,yes,Ireland Wind,Dispatch Down,16301.8
2017,May,yes,Ireland Wind,Constraints,2554.898
2017,May,yes,Ireland Wind,Transmission Constraints,2554.822
2017,May,yes,Ireland Wind,TSO Testing,0.076
2017,May,yes,Ireland Wind,Curtailments,13746.902
2017,May,yes,Ireland Wind,High Freq / Min Gen,12062.524
2017,May,yes,Ireland Wind,ROCOF / Inertia,2.148
2017,May,yes,Ireland Wind,SNSP Issue,1682.227
2017,May,yes,Ireland Wind,Other Reductions,470.806
2017,May,yes,Northern Ireland Wind,Availability,132613.227
2017,May,yes,Northern Ireland Wind,Generation,127381.736
2017,May,yes,Northern Ireland Wind,Dispatch Down,4815.335
2017,May,yes,Northern Ireland Wind,Constraints,674.253
2017,May,yes,Northern Ireland Wind,Transmission Constraints,660.366
2017,May,yes,Northern Ireland Wind,TSO Testing,13.887
2017,May,yes,Northern Ireland Wind,Curtailments,4141.082
2017,May,yes,Northern Ireland Wind,High Freq / Min Gen,3618.1
2017,May,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2017,May,yes,Northern Ireland Wind,SNSP Issue,522.982
2017,May,yes,Northern Ireland Wind,Other Reductions,234.087
2017,Jun,yes,All Island Wind,Availability,770830.293
2017,Jun,yes,All Island Wind,Generation,736544.719
2017,Jun,yes,All Island Wind,Dispatch Down,31710.52
2017,Jun,yes,All Island Wind,Constraints,15843.306
2017,Jun,yes,All Island Wind,Transmission Constraints,15843.158
2017,Jun,yes,All Island Wind,TSO Testing,0.148
2017,Jun,yes,All Island Wind,Curtailments,15867.215
2017,Jun,yes,All Island Wind,High Freq / Min Gen,13104.357
2017,Jun,yes,All Island Wind,ROCOF / Inertia,616.04
2017,Jun,yes,All Island Wind,SNSP Issue,2146.841
2017,Jun,yes,All Island Wind,Other Reductions,488.284
2017,Jun,yes,Ireland Wind,Availability,598927.618
2017,Jun,yes,Ireland Wind,Generation,573412.37
2017,Jun,yes,Ireland Wind,Dispatch Down,23558.831
2017,Jun,yes,Ireland Wind,Constraints,12568.362
2017,Jun,yes,Ireland Wind,Transmission Constraints,12568.214
2017,Jun,yes,Ireland Wind,TSO Testing,0.148
2017,Jun,yes,Ireland Wind,Curtailments,10990.47
2017,Jun,yes,Ireland Wind,High Freq / Min Gen,8229.952
2017,Jun,yes,Ireland Wind,ROCOF / Inertia,616.04
2017,Jun,yes,Ireland Wind,SNSP Issue,2144.501
2017,Jun,yes,Ireland Wind,Other Reductions,58.233
2017,Jun,yes,Northern Ireland Wind,Availability,171902.675
2017,Jun,yes,Northern Ireland Wind,Generation,163132.349
2017,Jun,yes,Northern Ireland Wind,Dispatch Down,8151.689
2017,Jun,yes,Northern Ireland Wind,Constraints,3274.944
2017,Jun,yes,Northern Ireland Wind,Transmission Constraints,3274.944
2017,Jun,yes,Northern Ireland Wind,TSO Testing,0.0
2017,Jun,yes,Northern Ireland Wind,Curtailments,4876.745
2017,Jun,yes,Northern Ireland Wind,High Freq / Min Gen,4874.405
2017,Jun,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2017,Jun,yes,Northern Ireland Wind,SNSP Issue,2.34
2017,Jun,yes,Northern Ireland Wind,Other Reductions,430.051
2017,Qtr2,no,All Island Wind,Availability,1964120.724
2017,Qtr2,no,All Island Wind,Generation,1883640.536
2017,Qtr2,no,All Island Wind,Dispatch Down,74620.737
2017,Qtr2,no,All Island Wind,Constraints,21956.536
2017,Qtr2,no,All Island Wind,Transmission Constraints,21932.348
2017,Qtr2,no,All Island Wind,TSO Testing,24.188
2017,Qtr2,no,All Island Wind,Curtailments,52664.203
2017,Qtr2,no,All Island Wind,High Freq / Min Gen,46364.756
2017,Qtr2,no,All Island Wind,ROCOF / Inertia,989.159
2017,Qtr2,no,All Island Wind,SNSP Issue,5310.309
2017,Qtr2,no,All Island Wind,Other Reductions,1710.026
2017,Qtr2,no,Ireland Wind,Availability,1510993.087
2017,Qtr2,no,Ireland Wind,Generation,1451320.967
2017,Qtr2,no,Ireland Wind,Dispatch Down,55383.963
2017,Qtr2,no,Ireland Wind,Constraints,16260.986
2017,Qtr2,no,Ireland Wind,Transmission Constraints,16256.713
2017,Qtr2,no,Ireland Wind,TSO Testing,4.273
2017,Qtr2,no,Ireland Wind,Curtailments,39122.978
2017,Qtr2,no,Ireland Wind,High Freq / Min Gen,33719.824
2017,Qtr2,no,Ireland Wind,ROCOF / Inertia,618.188
2017,Qtr2,no,Ireland Wind,SNSP Issue,4784.987
2017,Qtr2,no,Ireland Wind,Other Reductions,740.847
2017,Qtr2,no,Northern Ireland Wind,Availability,453127.637
2017,Qtr2,no,Northern Ireland Wind,Generation,432319.569
2017,Qtr2,no,Northern Ireland Wind,Dispatch Down,19236.774
2017,Qtr2,no,Northern Ireland Wind,Constraints,5695.55
2017,Qtr2,no,Northern Ireland Wind,Transmission Constraints,5675.635
2017,Qtr2,no,Northern Ireland Wind,TSO Testing,19.915
2017,Qtr2,no,Northern Ireland Wind,Curtailments,13541.225
2017,Qtr2,no,Northern Ireland Wind,High Freq / Min Gen,12644.932
2017,Qtr2,no,Northern Ireland Wind,ROCOF / Inertia,370.971
2017,Qtr2,no,Northern Ireland Wind,SNSP Issue,525.322
2017,Qtr2,no,Northern Ireland Wind,Other Reductions,969.179
2017,Jul,yes,All Island Wind,Availability,552792.472
2017,Jul,yes,All Island Wind,Generation,533426.854
2017,Jul,yes,All Island Wind,Dispatch Down,17809.849
2017,Jul,yes,All Island Wind,Constraints,10105.281
2017,Jul,yes,All Island Wind,Transmission Constraints,10105.249
2017,Jul,yes,All Island Wind,TSO Testing,0.032
2017,Jul,yes,All Island Wind,Curtailments,7704.568
2017,Jul,yes,All Island Wind,High Freq / Min Gen,7244.245
2017,Jul,yes,All Island Wind,ROCOF / Inertia,459.345
2017,Jul,yes,All Island Wind,SNSP Issue,0.978
2017,Jul,yes,All Island Wind,Other Reductions,206.004
2017,Jul,yes,Ireland Wind,Availability,419217.992
2017,Jul,yes,Ireland Wind,Generation,406160.388
2017,Jul,yes,Ireland Wind,Dispatch Down,11890.721
2017,Jul,yes,Ireland Wind,Constraints,7164.944
2017,Jul,yes,Ireland Wind,Transmission Constraints,7164.912
2017,Jul,yes,Ireland Wind,TSO Testing,0.032
2017,Jul,yes,Ireland Wind,Curtailments,4725.777
2017,Jul,yes,Ireland Wind,High Freq / Min Gen,4725.777
2017,Jul,yes,Ireland Wind,ROCOF / Inertia,0.0
2017,Jul,yes,Ireland Wind,SNSP Issue,0.0
2017,Jul,yes,Ireland Wind,Other Reductions,106.074
2017,Jul,yes,Northern Ireland Wind,Availability,133574.48
2017,Jul,yes,Northern Ireland Wind,Generation,127266.466
2017,Jul,yes,Northern Ireland Wind,Dispatch Down,5919.128
2017,Jul,yes,Northern Ireland Wind,Constraints,2940.337
2017,Jul,yes,Northern Ireland Wind,Transmission Constraints,2940.337
2017,Jul,yes,Northern Ireland Wind,TSO Testing,0.0
2017,Jul,yes,Northern Ireland Wind,Curtailments,2978.791
2017,Jul,yes,Northern Ireland Wind,High Freq / Min Gen,2518.468
2017,Jul,yes,Northern Ireland Wind,ROCOF / Inertia,459.345
2017,Jul,yes,Northern Ireland Wind,SNSP Issue,0.978
2017,Jul,yes,Northern Ireland Wind,Other Reductions,99.93
2017,Aug,yes,All Island Wind,Availability,600626.098
2017,Aug,yes,All Island Wind,Generation,581974.276
2017,Aug,yes,All Island Wind,Dispatch Down,17344.222
2017,Aug,yes,All Island Wind,Constraints,11061.912
2017,Aug,yes,All Island Wind,Transmission Constraints,11061.912
2017,Aug,yes,All Island Wind,TSO Testing,0.0
2017,Aug,yes,All Island Wind,Curtailments,6282.31
2017,Aug,yes,All Island Wind,High Freq / Min Gen,5679.817
2017,Aug,yes,All Island Wind,ROCOF / Inertia,602.493
2017,Aug,yes,All Island Wind,SNSP Issue,0.0
2017,Aug,yes,All Island Wind,Other Reductions,279.07
2017,Aug,yes,Ireland Wind,Availability,455887.278
2017,Aug,yes,Ireland Wind,Generation,442079.037
2017,Aug,yes,Ireland Wind,Dispatch Down,12855.805
2017,Aug,yes,Ireland Wind,Constraints,7703.886
2017,Aug,yes,Ireland Wind,Transmission Constraints,7703.886
2017,Aug,yes,Ireland Wind,TSO Testing,0.0
