name,bus,control,p_nom,p_min_pu,q_set,sign,carrier,marginal_cost,psse_bus,psse_bus_name,aggregated,p_set_tytfs
shed 1481,1481,PQ,71.25,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1501,1501,PQ,5.925000000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1522,1522,PQ,202.07999999999998,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1541,1541,PQ,13.034999999999997,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1561,1561,PQ,56.999999999999986,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1571,1571,PQ,16.29,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1581,1581,PQ,22.259999999999998,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1621,1621,PQ,18.345,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1661,1661,PQ,50.295,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1691,1691,PQ,16.29,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1721,1721,PQ,45.285000000000004,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1741,1741,PQ,114.06,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1781,1781,PQ,76.19999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1801,1801,PQ,25.214999999999996,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1810,1810,PQ,181.5,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1811,1811,PQ,173.655,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1821,1821,PQ,46.019999999999996,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1831,1831,PQ,34.11,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1841,1841,PQ,65.41499999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1851,1851,PQ,37.410000000000004,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1861,1861,PQ,50.099999999999994,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1871,1871,PQ,38.849999999999994,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1881,1881,PQ,36.39,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1901,1901,PQ,110.445,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1921,1921,PQ,27.705,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1951,1951,PQ,28.68,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 1961,1961,PQ,48.375,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2021,2021,PQ,22.65,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2041,2041,PQ,56.295,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2072,2072,PQ,257.745,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2101,2101,PQ,101.19,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2121,2121,PQ,44.625,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2141,2141,PQ,77.78999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2161,2161,PQ,47.88,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2181,2181,PQ,143.10000000000002,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2191,2191,PQ,22.394999999999996,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2225,2225,PQ,59.519999999999996,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2241,2241,PQ,32.745,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2251,2251,PQ,16.29,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2301,2301,PQ,16.98,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2361,2361,PQ,109.365,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2421,2421,PQ,233.76,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2481,2481,PQ,100.215,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2541,2541,PQ,85.035,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2571,2571,PQ,61.56,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2591,2591,PQ,25.53,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2681,2681,PQ,17.13,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2701,2701,PQ,116.69999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2721,2721,PQ,84.735,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2741,2741,PQ,33.405,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2761,2761,PQ,97.26,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2781,2781,PQ,151.10999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2821,2821,PQ,52.125,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2861,2861,PQ,105.80999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2881,2881,PQ,24.195,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2931,2931,PQ,76.17,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2941,2941,PQ,31.410000000000004,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 2951,2951,PQ,16.29,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3081,3081,PQ,84.225,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3091,3091,PQ,94.17,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3101,3101,PQ,43.56,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3221,3221,PQ,135.435,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3231,3231,PQ,53.46,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3241,3241,PQ,57.449999999999996,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3261,3261,PQ,86.50500000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3271,3271,PQ,32.67,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3301,3301,PQ,69.63,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3321,3321,PQ,35.49,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3352,3352,PQ,175.27499999999998,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3381,3381,PQ,15.285,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3401,3401,PQ,17.955000000000002,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3431,3431,PQ,52.5,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3501,3501,PQ,30.089999999999996,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3541,3541,PQ,153.58499999999998,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3561,3561,PQ,58.724999999999994,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3581,3581,PQ,111.35999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3601,3601,PQ,39.105000000000004,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3651,3651,PQ,99.0,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3681,3681,PQ,53.835,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3751,3751,PQ,30.974999999999998,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3761,3761,PQ,41.58,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3781,3781,PQ,187.065,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3801,3801,PQ,72.375,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3821,3821,PQ,87.99,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3861,3861,PQ,13.995000000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3871,3871,PQ,117.51,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3881,3881,PQ,30.96,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3911,3911,PQ,35.625,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3921,3921,PQ,44.175,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3961,3961,PQ,32.595,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 3981,3981,PQ,32.25,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4001,4001,PQ,83.1,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4012,4012,PQ,87.615,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4021,4021,PQ,39.525,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4041,4041,PQ,45.3,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4061,4061,PQ,12.315000000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4081,4081,PQ,32.235,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4101,4101,PQ,48.0,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4111,4111,PQ,64.5,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4201,4201,PQ,78.285,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4211,4211,PQ,36.75,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4221,4221,PQ,112.935,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4261,4261,PQ,41.925,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4281,4281,PQ,16.665,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4341,4341,PQ,0.44999999999999996,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4361,4361,PQ,43.815,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4401,4401,PQ,47.775000000000006,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4481,4481,PQ,73.89,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4491,4491,PQ,23.895,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4501,4501,PQ,27.0,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4511,4511,PQ,26.849999999999998,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4621,4621,PQ,156.78000000000003,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4651,4651,PQ,110.65500000000002,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4681,4681,PQ,70.56,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4691,4691,PQ,70.92,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4701,4701,PQ,66.58500000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4741,4741,PQ,13.695,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4901,4901,PQ,3.435,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4951,4951,PQ,77.25,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4961,4961,PQ,91.85999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 4981,4981,PQ,91.32000000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5001,5001,PQ,41.099999999999994,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5031,5031,PQ,17.955000000000002,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5061,5061,PQ,38.22,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5091,5091,PQ,25.875,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5111,5111,PQ,79.33500000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5131,5131,PQ,12.674999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5181,5181,PQ,127.57499999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5221,5221,PQ,19.560000000000002,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5231,5231,PQ,18.63,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5261,5261,PQ,37.875,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5281,5281,PQ,86.34000000000002,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5301,5301,PQ,45.075,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5321,5321,PQ,57.31500000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5331,5331,PQ,41.58,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5341,5341,PQ,27.72,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5361,5361,PQ,33.825,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5381,5381,PQ,35.595,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5441,5441,PQ,97.77000000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5481,5481,PQ,13.5,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5501,5501,PQ,95.77499999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 5521,5521,PQ,45.735,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 13810,13810,PQ,8.055,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 17010,17010,PQ,28.71,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 18010,18010,PQ,102.285,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 22811,22811,PQ,49.11,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 32210,32210,PQ,8.145,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 70010,70010,PQ,33.0,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 70111,70111,PQ,46.155,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 70311,70311,PQ,77.17500000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 70510,70510,PQ,4.8149999999999995,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 70520,70520,PQ,14.444999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 71011,71011,PQ,49.019999999999996,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 71012,71012,PQ,48.55499999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 71511,71511,PQ,70.62,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 72512,72512,PQ,101.715,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 73012,73012,PQ,79.125,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 74011,74011,PQ,63.48000000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 74712,74712,PQ,75.255,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 75010,75010,PQ,68.78999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 75510,75510,PQ,95.08500000000001,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 75520,75520,PQ,4.8149999999999995,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 75810,75810,PQ,107.385,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 76011,76011,PQ,108.69,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 76511,76511,PQ,65.535,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 76513,76513,PQ,77.05499999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 77010,77010,PQ,141.93,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 77511,77511,PQ,158.88,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 78511,78511,PQ,60.915,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 79010,79010,PQ,96.615,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 80011,80011,PQ,51.255,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 80511,80511,PQ,31.380000000000003,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 82020,82020,PQ,38.55,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 82511,82511,PQ,71.69999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 83011,83011,PQ,78.17999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 83510,83510,PQ,38.25,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 84011,84011,PQ,114.99,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 84412,84412,PQ,62.46,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 84511,84511,PQ,66.92999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 86312,86312,PQ,71.565,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 86512,86512,PQ,124.755,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 87510,87510,PQ,98.78999999999999,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 88012,88012,PQ,92.01,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 88512,88512,PQ,61.41,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 89311,89311,PQ,55.349999999999994,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 89510,89510,PQ,70.17,0.0,0.0,1.0,load shedding,10000.0,,,,
shed 90511,90511,PQ,110.625,0.0,0.0,1.0,load shedding,10000.0,,,,
