name,bus0,bus1,x,r,b,s_nom,length,carrier,sub_network,s_nom_source,psse_ckt
81520-85020-1,81520,85020,9.846375,1.0511875,0.00010595702479338843,881.0,31.1,AC,0,RATE1,1
81810-89210-1,81810,89210,2.20462,0.8808799999999999,5.041322314049587e-05,124.0,6.2,AC,0,RATE1,1
81810-89510-1,81810,89510,4.44554,0.98978,3.256198347107438e-05,166.0,11.2,AC,0,RATE1,1
82020-90020-1,82020,90020,25.6293125,2.737625,0.0002725289256198347,881.0,80.8,AC,0,RATE1,1
84011-90011-1,84011,90011,12.816319999999997,4.89929,8.59504132231405e-05,103.0,31.0,AC,0,RATE1,1
84012-90011-2,84012,90011,12.12662,4.105530000000001,7.190082644628098e-05,100.0,29.2,AC,0,RATE1,2
85020-90320-1,85020,90320,8.303625,0.8848125,8.651900826446281e-05,881.0,25.68,AC,0,RATE1,1
85020-90320-2,85020,90320,8.303625,0.8848125,8.651900826446281e-05,881.0,25.68,AC,0,RATE1,2
85510-87510-1,85510,87510,13.69962,3.36017,0.00012066115702479338,157.0,37.5,AC,0,RATE1,1
86511-90012-1,86511,90012,9.728399999999999,3.7764100000000003,6.727272727272727e-05,103.0,24.1,AC,0,RATE1,1
86512-90012-2,86512,90012,9.728399999999999,3.7764100000000003,6.727272727272727e-05,103.0,24.0,AC,0,RATE1,2
87510-89510-1,87510,89510,14.84065,5.60956,9.727272727272726e-05,124.0,35.5,AC,0,RATE1,1
87510-89510-2,87510,89510,15.08749,5.70515,9.892561983471074e-05,103.0,35.5,AC,0,RATE1,2
87510-90210-1,87510,90210,8.88745,3.0637199999999996,5.851239669421488e-05,193.0,21.45,AC,0,RATE1,1
87900-87901-1,87900,87901,8.749630999999999,1.528835,0.00025512396694214875,235.0,0.0,AC,0,RATE1,1
90011-90012-1,90011,90012,0.012100000000000001,0.0,0.0,652.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
90011-90511-1,90011,90511,5.13524,1.5609,3.735537190082644e-05,113.0,12.9,AC,0,RATE1,1
90011-90512-2,90011,90512,5.13524,1.5609,3.735537190082644e-05,113.0,12.9,AC,0,RATE1,2
90020-90420-1,90020,90420,6.5188749999999995,0.69575,6.795371900826447e-05,881.0,0.0,AC,0,RATE1,1
90020-90420-2,90020,90420,6.5188749999999995,0.69575,6.795371900826447e-05,881.0,0.0,AC,0,RATE1,2
90210-90310-1,90210,90310,9.91837,3.0709799999999996,0.00020264462809917356,193.0,42.93,AC,0,RATE1,1
90310-90331-1,90310,90331,0.087846,0.022626999999999998,4.1570247933884296e-05,144.0,0.0,AC,0,RATE1,1
90320-90420-1,90320,90420,1.7166875,0.18150000000000002,1.790413223140496e-05,881.0,0.0,AC,0,RATE1,1
90320-90420-2,90320,90420,1.7166875,0.18150000000000002,1.790413223140496e-05,881.0,0.0,AC,0,RATE1,2
